user_id,item_list,item_values
11363,11500 12016 11212 13607 19654 11337 21699 6339 18935 13931,"[4.787720932097112, 4.760028986501024, 4.735099190881191, 4.72019393891605, 4.718238935609138, 4.697933484236408, 4.678747980951009, 4.617335583564424, 4.6143186756383665, 4.588625380903682]"
11364,11212 11500 12016 18039 13600 1671 20402 18935 6267 10297,"[5.7202206407994725, 5.711498677171223, 5.692099926397198, 5.647197422068709, 5.607841452055117, 5.569736354494021, 5.556666837300938, 5.5524992061813, 5.535761073209181, 5.533878671599544]"
11365,15500 18935 6267 19654 17570 21699 13600 8175 12016 12648,"[5.054430224794766, 5.014635709908015, 4.90756500937476, 4.894750200251507, 4.855758440337984, 4.852830207001881, 4.83721214569137, 4.832586263676092, 4.816971950308778, 4.815096538284937]"
11366,11212 11500 8175 13600 21926 1671 15500 12016 18039 21699,"[5.735052086832278, 5.676771631878877, 5.624544898104414, 5.616072063228191, 5.607339999739715, 5.5596484154292485, 5.557648739073456, 5.551663050379558, 5.524653427576445, 5.515029657220318]"
11367,11212 8175 20027 6645 11500 9001 21926 4884 6260 15500,"[3.655924777299259, 3.6440987069946864, 3.567045579215319, 3.5039425900211727, 3.4874091077496914, 3.485519876882989, 3.4685437234753675, 3.4664555981229404, 3.457488787653241, 3.4491949000035036]"
11368,21699 18039 11500 12016 13600 16763 9404 10297 19564 13729,"[3.5504481531784227, 3.442923795655687, 3.430286880321357, 3.4238877253941205, 3.4185935029390975, 3.3838305586294655, 3.370881998907025, 3.370036251338526, 3.368749033125379, 3.3495679583426425]"
11369,18039 12016 13600 11212 6267 10297 21926 19654 11500 13931,"[5.663332649709717, 5.618126010733645, 5.598079147227226, 5.475481625954357, 5.466170713358125, 5.452368499451444, 5.434585369248314, 5.415186084477117, 5.413561950829394, 5.412063922014183]"
11370,6267 12016 19654 13600 21699 18039 7921 8175 15500 11500,"[5.087840225021562, 5.06050243527619, 5.002452840993714, 4.969455407395024, 4.961137226254279, 4.953866155376197, 4.9525559701683415, 4.9117390129391, 4.862944865179079, 4.8452145596873235]"
11371,18935 10195 4221 21699 6022 3520 5246 15500 8266 6339,"[2.5890275008314876, 2.5727154593347263, 2.5716713610312034, 2.5595060499571862, 2.5476148387039395, 2.539189845525135, 2.528725926393271, 2.52817863722225, 2.5267185843990347, 2.525337780445754]"
11372,18039 21699 13600 19564 12016 10297 5793 6022 10749 19654,"[5.329158139539037, 5.291470786862165, 5.288947987900316, 5.283294014929325, 5.209750946851318, 5.1919735810110685, 5.174025644407534, 5.161028989854475, 5.154133180277034, 5.1312696036659595]"
11373,13600 18039 12016 6267 4138 8738 10993 18942 8116 18281,"[3.1588130139044384, 3.1213381582209134, 3.096356384754416, 3.0861566462943064, 3.0846268179938363, 3.045497882091524, 3.041017323914444, 3.037562222715818, 3.0214171538808086, 3.021157059814815]"
11374,12032 1933 1671 15500 13729 21926 16763 5067 9404 6339,"[4.05522586448602, 4.001700388706318, 3.9920026094421392, 3.967314600156239, 3.9561764415836547, 3.9511212333541716, 3.9480130385271863, 3.937198440372918, 3.9369044864219482, 3.9331782319736535]"
11375,18039 10297 13600 11500 11212 12016 10749 6168 21699 6267,"[6.040020762804097, 5.904199445361962, 5.868429065535537, 5.849737578144196, 5.78476068068328, 5.7805703817930345, 5.764548226203198, 5.718299696100339, 5.696353271412933, 5.675623405119064]"
11376,11212 8175 1671 11500 21926 13607 13600 13931 15947 19654,"[5.540325963623206, 5.367553841785926, 5.3214227858249705, 5.3056189559387645, 5.272321197079186, 5.252969506055202, 5.241730844716128, 5.240787786771197, 5.214017938120096, 5.209220993344212]"
11377,11500 11212 12016 18039 8175 10297 10617 7595 12032 18719,"[5.113175020066985, 5.026173562961851, 4.994262531374674, 4.925223283189616, 4.925028897056184, 4.900354679938745, 4.891446542388354, 4.889996750057058, 4.883214338235186, 4.865017942886333]"
11378,11212 3788 6260 6874 11500 17209 19452 13600 10297 15092,"[3.2329895205502654, 3.11913846551444, 3.116341528764909, 3.1112125085969513, 3.0810600628219498, 3.07843851849727, 3.0747227863421687, 3.0423308024372235, 3.0392433672131567, 3.0355198906787977]"
11379,18935 21992 1130 6752 6339 11500 15694 15500 8175 13607,"[4.698463197939086, 4.441071090114369, 4.430661084329055, 4.4266217191978905, 4.425584702627354, 4.4118144009522355, 4.399979006932388, 4.3843388071302645, 4.372246121755574, 4.369999039437118]"
11380,2424 4894 12802 13607 17311 19564 18039 19654 18721 20140,"[3.952991498750594, 3.9349485365112584, 3.933272066725934, 3.8994900381320123, 3.8688077749168968, 3.863015895842895, 3.8562920808951286, 3.8339338084434726, 3.8323227041366854, 3.7892920629242504]"
11381,13607 1671 18935 19654 9267 20140 12758 18221 13600 2424,"[3.2257597802945193, 3.200826549336754, 3.1721869417384805, 3.1702304782989734, 3.161155584293985, 3.160671552466962, 3.158102912012203, 3.142694880580252, 3.1426282839438993, 3.140603927575617]"
11382,12016 11500 18039 18719 6267 11212 10297 13600 11337 10617,"[4.096965115324475, 4.042659128192934, 3.9466396383984117, 3.944488999077788, 3.9328790125510524, 3.9285219036014825, 3.925411783229734, 3.8665897216203016, 3.829590877027877, 3.8290458446202265]"
11383,8175 6339 13607 11500 18935 11212 21699 1671 21926 13931,"[3.7114198230731144, 3.6141327302503607, 3.6080494479427014, 3.6039409935700872, 3.5734824492388593, 3.5682366160956365, 3.5524221808628194, 3.5365023870714074, 3.5073622503071062, 3.4719732784598167]"
11384,18039 12016 1166 10297 11500 18719 10082 10876 13600 5723,"[3.73862988496332, 3.732500707637979, 3.7307082384283263, 3.698005584251797, 3.596093751900726, 3.585926438672152, 3.583163510396314, 3.548289668649446, 3.545171646222434, 3.5388490355135467]"
11385,15500 7921 20027 12648 17889 13600 17452 17478 18942 18940,"[4.716517020898403, 4.653615327798314, 4.566063387112639, 4.524488686592052, 4.516650563930215, 4.479207642756864, 4.469143665975816, 4.432581454188553, 4.4016532852183206, 4.397982793955027]"
11386,12016 4944 11500 11212 21699 17033 13931 19654 20402 14827,"[5.158615972202292, 5.154906555246439, 5.146078585710296, 5.131935405605162, 5.088228699865986, 5.057523414511002, 5.0228825095401, 5.014687526081989, 4.992599437313499, 4.970832961523234]"
11387,8175 12016 21926 19654 6267 21699 8266 20027 11212 4884,"[4.322477565584237, 4.3193856187811095, 4.318432947439867, 4.318163622380315, 4.301031215464976, 4.29906949083479, 4.293003365680007, 4.233529190444527, 4.232923301212363, 4.219813994922521]"
11388,18935 1671 11500 21699 11212 6339 13607 20402 16528 15500,"[4.2887295193994435, 4.193822919272047, 4.119777943151797, 4.091738538897949, 4.089577573229637, 4.078713130028346, 4.068204725245265, 4.0666516856287505, 4.064814312865596, 4.042601297622015]"
11389,21699 15500 18935 6339 13729 16763 15926 8913 15694 6840,"[4.279776102933841, 4.179615367647519, 4.170980868038231, 4.154188361968988, 4.148634204683295, 4.080801857276631, 4.074398164342281, 4.058083937475845, 4.054848358893309, 4.040819504660367]"
11390,18935 1671 11500 12032 13607 6339 11212 20402 11920 2424,"[3.8169269596406217, 3.766281956446251, 3.7144539642670074, 3.6766686880936033, 3.6746843670463125, 3.6733849881549463, 3.6704182539795425, 3.6646752947514223, 3.635626258931922, 3.633622367628865]"
11391,20027 13857 7921 6131 15500 16087 10195 8175 18935 17452,"[3.7791632948265397, 3.686459178178996, 3.6741478344462095, 3.6719392955324826, 3.6630993845355486, 3.6304605661935554, 3.625013469940864, 3.624887038673987, 3.6117727041973264, 3.601599817974339]"
11392,15500 16763 20027 21699 11786 4884 13729 18911 16701 7128,"[4.542841185340072, 4.506915535663716, 4.447844336157909, 4.420727506945263, 4.393633239629429, 4.390076245681912, 4.389346921651238, 4.347179134082225, 4.303310809229641, 4.291676667440122]"
11393,11500 12016 18719 11337 12032 21699 10297 6339 8446 14827,"[3.705756864021203, 3.7032283359081566, 3.580053257161885, 3.5312610066033616, 3.524463584607171, 3.5198871191374606, 3.510073152623924, 3.5080880442764215, 3.4961531027437855, 3.49387265883581]"
11394,19564 12802 21699 11587 11500 479 17209 6022 15530 18039,"[3.067065024697318, 2.9538448777617132, 2.927302055572206, 2.918824714840187, 2.8621749003115236, 2.8574170149168854, 2.853498596550282, 2.843355832336535, 2.841363961491841, 2.8244409587819983]"
11395,6339 21699 8266 4221 14935 18935 13607 11500 17026 4884,"[4.085170555297607, 4.0823079936537106, 4.061981461448105, 3.9818341000916186, 3.9617465954607973, 3.9537034297814264, 3.9238301804680766, 3.9110071059128684, 3.9071570374096396, 3.9035438169996093]"
11396,8175 20027 6267 11500 18911 15500 8446 12016 10025 1130,"[3.856643825122353, 3.8499770137625826, 3.7797425440769485, 3.7539597982507664, 3.746300917368764, 3.7151546786870586, 3.7100099660043164, 3.702545965465248, 3.694887149177435, 3.6891961627858163]"
11397,21699 8446 8667 4884 11500 3657 1961 4221 18911 11817,"[3.856886129048911, 3.758626872680805, 3.7371345382486583, 3.7286584694898792, 3.687070827144419, 3.679935225931191, 3.6672993248964088, 3.6518574765876095, 3.6460454331347942, 3.6395558938804875]"
11398,12016 6267 21926 18039 13600 6168 19654 8175 10297 6866,"[4.239161653539554, 4.176091348015459, 4.161600752218217, 4.159478261454207, 4.093590982304895, 4.081191040415823, 4.074803646388301, 4.065268757832036, 4.048505292999325, 4.033499569270622]"
11399,12016 21699 18039 6267 19654 13600 11500 13931 8116 11212,"[3.675878289081665, 3.6030907007452506, 3.5699021967434637, 3.524499393580394, 3.500723982285099, 3.496077988925926, 3.4572533006026323, 3.4561127921867265, 3.451144816078788, 3.4445885590390644]"
11400,12688 18935 11500 21699 11212 15500 4884 1130 9207 20161,"[3.5969695236289714, 3.5927906817612314, 3.590085644723161, 3.5634359538401617, 3.548648638064117, 3.5438929001819686, 3.5263585351451843, 3.511203495421105, 3.510958282830857, 3.5101937747374152]"
11401,21699 13600 9404 11212 11500 21926 13729 1671 15500 17209,"[4.625582695269969, 4.5277012543044854, 4.518686729963496, 4.499671107528404, 4.498400017810499, 4.491975193326517, 4.4875900727456886, 4.4495872283462035, 4.443075933714398, 4.440970986999083]"
11402,11500 12032 21699 12016 18719 20608 8446 12176 9075 9404,"[3.9967212351095056, 3.895671563959552, 3.865541368371133, 3.858793238299847, 3.846945208018656, 3.8368290443314335, 3.809907045950214, 3.8080969501307074, 3.7905281008067466, 3.7846765931251647]"
11403,21699 16763 9404 13600 11689 11500 13729 19564 17209 21926,"[5.526952727039859, 5.482761569306441, 5.47771662791827, 5.407468043090929, 5.362625847531266, 5.335650675414987, 5.3295203331819225, 5.325644485136153, 5.308689615168968, 5.296209987326056]"
11404,18935 6339 21025 6464 8027 10025 11500 20402 12032 5518,"[3.47696016984095, 3.4384174198222426, 3.3464443181922614, 3.3025388128084456, 3.3009521387833507, 3.287348770669624, 3.2845093641680587, 3.2833880199440615, 3.2817289700188708, 3.2780525614970992]"
11405,11212 8175 11500 12032 1671 20402 13600 21926 18935 15500,"[5.237002109826422, 5.191462414998563, 5.175461632287739, 5.131683034111774, 5.128122397331604, 5.079604385823454, 5.053522466078041, 5.0520302204440775, 5.035222861094774, 5.031508369831549]"
11406,18940 6267 20161 17717 1130 7921 12016 15500 19284 1966,"[4.577949581045118, 4.538345184225912, 4.506669232213476, 4.505168109216027, 4.494706782419899, 4.478501478825357, 4.47626094265609, 4.474796683850908, 4.403385507785486, 4.388441242319373]"
11407,17033 7128 13729 15500 21926 4944 21699 12016 8175 13026,"[3.3928481330551015, 3.38920417031032, 3.3738790049738747, 3.3721367977838566, 3.3638708271493405, 3.3545662564459255, 3.34726951521547, 3.3216819127832165, 3.3191406449799667, 3.3169637885816847]"
11408,6339 11500 11337 18935 21699 12016 8175 8446 6267 13607,"[3.68257422388229, 3.6727912793815127, 3.6713154121992284, 3.655999837707619, 3.6343806000609757, 3.631769159815922, 3.6207874385815635, 3.606745550888308, 3.5726480511053884, 3.566508022025328]"
11409,7921 15500 17452 6022 10195 18940 13600 19391 7370 19654,"[3.743121278945386, 3.6802458047644606, 3.6577921718008497, 3.647710872327814, 3.5758879355411968, 3.5699711348604652, 3.5679213374108394, 3.5646712133333116, 3.562893569296882, 3.5504087283630352]"
11410,19654 12016 11212 21699 13600 11500 6267 18935 1671 18039,"[6.139781828202984, 6.116341557648254, 6.101625846034301, 6.086638549797053, 6.064438110847646, 6.0392505428896275, 6.038038739739165, 6.004070838875462, 5.99741155940739, 5.981912947339464]"
11411,8175 12758 6267 19654 12016 21926 11212 13585 13931 20027,"[4.884046218774893, 4.81535536036937, 4.773550207260098, 4.7496055812581295, 4.686990089925271, 4.675090522682271, 4.670305429877939, 4.659994179805093, 4.654179080478042, 4.641024792558637]"
11412,8175 19654 6267 11212 12016 21699 6131 18935 13600 11500,"[5.0983223389997825, 5.071409461509183, 5.0578290810637, 5.032175347230032, 5.018306362279302, 5.005046949756273, 5.000529838529154, 4.996703026984733, 4.989688079940581, 4.984793114054984]"
11413,12016 10297 18719 18039 11500 6267 11212 19452 1966 13600,"[4.005044222591292, 3.8605731034697257, 3.8324766357389537, 3.801461452452863, 3.798686013312291, 3.7982898197666755, 3.7507371431329624, 3.7351645975568415, 3.725021656332663, 3.709493585798966]"
11414,19564 11500 11920 21699 11786 20571 15926 17209 9075 6260,"[4.02929560691004, 4.003296496473015, 4.0026652781306, 3.993601799370753, 3.9783167275730804, 3.977821802490586, 3.9678001608821227, 3.9398399331886087, 3.9292034739807367, 3.9097579147777353]"
11415,11500 11212 18039 10297 21699 10617 18935 14827 12016 13607,"[3.829012634963629, 3.726645055434946, 3.6648202811306745, 3.6586575177334266, 3.6569752685061117, 3.650462420387261, 3.649007793863404, 3.622648920397043, 3.6202576340471717, 3.6169837454603164]"
11416,1671 21926 20402 8175 6339 9267 13600 18935 12016 12032,"[3.690723307780871, 3.673484925088064, 3.6724789565167226, 3.626944221496804, 3.622841952592589, 3.6159452420594906, 3.6047919608060663, 3.5974303348870054, 3.59714719390265, 3.5802419708074114]"
11417,12032 17209 20608 11500 9404 8911 5446 11374 6874 12176,"[2.894966869165555, 2.8834928290946102, 2.8507456165307676, 2.848865301397032, 2.841374376775854, 2.827345646917557, 2.802533452112893, 2.799815254609729, 2.799361965151658, 2.797995164254451]"
11418,12016 19654 11212 13931 6267 18039 11500 13585 10297 21699,"[4.442132298641679, 4.276048357740424, 4.272175073781652, 4.2689077569282645, 4.26847484581438, 4.2396407025507905, 4.201930799434402, 4.191035222573801, 4.154211811802754, 4.151072314460817]"
11419,18935 13607 11212 11500 8175 21699 19654 6339 12016 1671,"[5.651463913145721, 5.626265439191882, 5.606730464846567, 5.600034234531636, 5.59799633954591, 5.570171868269445, 5.56479236714324, 5.560118779831916, 5.494466912260482, 5.493908156951581]"
11420,8175 21926 15500 18661 1671 20027 11212 10025 12032 13729,"[4.978491099816166, 4.870384559019094, 4.859412314334641, 4.820507383889751, 4.796106895529964, 4.780797385357753, 4.755942927903714, 4.744494098065782, 4.735683900872836, 4.713979445005876]"
11421,11500 18935 12016 6339 11337 3482 13607 18039 19654 10617,"[3.965634452461426, 3.8839727818844487, 3.8653334837884317, 3.849127711556002, 3.835855998367644, 3.7878088232067664, 3.771089650511159, 3.7593403513484804, 3.745437521470092, 3.7427356768739473]"
11422,20402 13600 1671 11212 15500 18039 17033 9267 12016 18935,"[4.897362964821029, 4.837053839134864, 4.831650441944297, 4.783721194587253, 4.762442485552323, 4.727125523628921, 4.721979348839707, 4.708921373638487, 4.692117807123199, 4.678795621399765]"
11423,12016 11212 13931 21699 6267 11500 17033 13600 20402 9440,"[4.591955897713848, 4.483667352677039, 4.43602238510213, 4.435931133003187, 4.404290748809503, 4.381683615189477, 4.378948345544636, 4.356359426331931, 4.338086469405601, 4.3272324237721795]"
11424,11212 8175 11500 21699 22299 19327 5400 4944 12688 4884,"[4.282020333828955, 4.241172845498593, 4.154504860846038, 4.141459475814854, 4.1059952457307345, 4.104192823828581, 4.10126769544672, 4.0789463006993865, 4.075225169124361, 4.057926365004364]"
11425,4944 8175 17033 5400 8446 21699 6339 12016 20402 13931,"[4.678300294622339, 4.607170613145173, 4.559356557309249, 4.430534621936876, 4.422344989977568, 4.404572390536521, 4.393854424627795, 4.39138379956699, 4.3689252893171195, 4.330889066578672]"
11426,8175 13607 6339 11500 3482 17656 11337 21699 5400 18935,"[2.860710123608037, 2.836671138930128, 2.833334275023413, 2.8167362524864883, 2.7866518221437704, 2.7544035434275886, 2.743110996194816, 2.7390334967895162, 2.7385090819055904, 2.7367927356947437]"
11427,2795 3482 18039 9404 11500 17656 7483 6339 7715 7595,"[3.895207723469689, 3.8687934736012655, 3.8647673833712783, 3.8271313501144464, 3.8095149821323977, 3.8036726333462485, 3.7984179008627708, 3.7965911800326664, 3.7845231347169666, 3.7811843008829378]"
11428,21699 11500 8446 12016 14827 1166 3657 9404 17209 10895,"[3.8051883769318233, 3.7782888305283815, 3.751644009285816, 3.71967619970613, 3.7139087312247483, 3.7000096515876955, 3.6172343698733793, 3.6138848534745507, 3.5976609437302844, 3.5947318726054434]"
11429,12016 11337 6267 19654 21699 11500 6339 18039 8446 18935,"[4.859657834179588, 4.814824737052606, 4.808452076579574, 4.790248336487441, 4.737516900761007, 4.660121066302611, 4.643811795510812, 4.636596133784509, 4.628260810610903, 4.625103774033078]"
