user_id,item_list,item_values
9256,34 15 99 94 138 36 66 182 208 60,0.2888172752740614 0.24737173839701107 0.23142611187893933 0.22330065049563608 0.18433972596003234 0.17544990606910044 0.16449123544455077 0.1611695209150716 0.146964610415178 0.14527806023629422
9257,6 88 51 87 31 14 106 72 41 40,0.06056132480911777 0.04716568256598714 0.037068103573368066 0.03618558749718232 0.03499864325993612 0.03451393649272146 0.034174104650135956 0.034090859528421606 0.033540852874330195 0.033530988895618855
9259,34 15 32 99 94 6 138 36 88 182,0.20545431718486437 0.18259227154222937 0.1774876877981121 0.1659805325029833 0.15789450815040998 0.1315758016820689 0.1296234882246332 0.12650394134833748 0.12422420529701486 0.1136368849023939
9261,6 24 19 22 93 14 11 17 203 48,0.2451713817700739 0.14858756317374805 0.14795204137608528 0.14394673020270624 0.1382840491151367 0.11726100639271728 0.10290895007391904 0.10054204479270942 0.09908291409177643 0.09459272820650698
9262,8 44 16 25 3 52 75 19 67 72,0.3549094778091213 0.14528092443144652 0.13414406688648098 0.09612451065483946 0.06328357856013893 0.05715354768760873 0.04705338173951008 0.04546053308222084 0.04525398907353442 0.04453102948448902
9263,6 88 51 87 72 202 106 183 179 105,0.004389990323587404 0.0037068262549115366 0.0028231453645349313 0.002741319732513524 0.002635840442252121 0.0026140256069374576 0.0025962338982941846 0.002450443023529193 0.002377678967435736 0.002349714558998049
9264,8 20 19 33 48 65 73 80 9 170,0.3194720261746883 0.3050380774827573 0.24698206943370882 0.23481213618574773 0.23410883837081226 0.2060265271520749 0.18337119479608868 0.1812200785822753 0.17843537493323577 0.1680692705568781
9265,34 15 99 36 94 22 20 133 139 116,0.5248915883892487 0.5031616904548005 0.415272132563193 0.4114436848954555 0.41014459398004016 0.3214777587018387 0.3091629924461756 0.2933341093588929 0.2877982092333153 0.2875950260648361
9267,4 34 8 15 7 99 94 66 36 96,0.12393951157928888 0.07973531467625954 0.07699926934197975 0.07395777728597008 0.07107488351332798 0.06376845605686468 0.06153874707465521 0.05356359553564392 0.05280699449783411 0.051540853898524926
9268,8 6 15 34 32 44 72 88 3 51,0.5322164652910706 0.5110693949257491 0.3542134663155295 0.3493838199280545 0.3051224034043207 0.29195138822322864 0.27112433835085314 0.2700076807094874 0.2573982474130991 0.2288140626389185
9269,22 20 9 48 33 19 65 45 103 139,0.046696583118613126 0.0408838536640024 0.037319061354285844 0.03396386317604618 0.03325544580105142 0.0320011108278241 0.031041940076007656 0.03053565100781162 0.028778531435231233 0.0282310727448875
9270,31 11 3 17 76 19 33 45 37 35,0.8440858059483912 0.6437393478412281 0.627865141626417 0.5654270026131366 0.5284113646992118 0.47592164896477746 0.42277438600130296 0.3902911610983357 0.37391644042639366 0.36340922448171137
9271,4 8 11 17 28 44 5 3 27 47,0.1494765763928243 0.08626688074988491 0.04688751075480769 0.041152211897148426 0.03722943734038198 0.0369413233084547 0.0367274704718149 0.03530597625092437 0.032631141219319024 0.03256904622898402
9272,7 1 6 18 38 112 3 14 4 15,0.1598087393417089 0.13068097471981316 0.061326838422166456 0.03495209816599719 0.034341012615146466 0.03177256783201107 0.030436372745556262 0.029975639136699254 0.027359099287438463 0.02717560129766144
9273,6 88 87 106 51 202 72 183 105 14,0.018671528526066426 0.014479191421228428 0.011030211383055613 0.01083616598423888 0.010726755021060606 0.010119593399603473 0.009992651638536652 0.009631953799168242 0.009292817062698964 0.009249201082063306
9275,5 40 27 55 9 42 50 58 37 44,0.5265249758982204 0.506789470477789 0.45766708630289593 0.42566147874106236 0.42214011999047246 0.41401838546523434 0.40450200215357013 0.3958980165838264 0.3798000362474824 0.3659980388442387
9276,7 11 17 28 5 27 47 50 9 42,0.04630543206210587 0.02125013481963963 0.01863513812739504 0.016855424190881926 0.014790283891550871 0.01477645594908755 0.014745210576797374 0.013166785720252993 0.013032146107051234 0.012930563708288583
9277,4 22 20 19 48 33 65 8 103 80,0.0895513987367257 0.08002547384344678 0.07699195105609986 0.061975160986184566 0.06030430167320452 0.060252812966289634 0.052883585740237375 0.05281828569779492 0.048797169970987646 0.047917129135657995
9278,8 22 48 45 65 66 73 3 103 25,0.6136358114384245 0.49799856399370906 0.43437020033879115 0.3558994011961357 0.3463909126397855 0.3326748348394698 0.3254911355803007 0.3227334207388116 0.31337207010258566 0.3131931554229404
9279,6 88 51 87 72 202 106 183 105 108,0.021160740997641966 0.017982160988975815 0.013948613386905695 0.01348194424849371 0.012905494780848847 0.012694996755831032 0.01252556284800169 0.011847522150388184 0.011459524051139225 0.011215264261724239
9280,4 20 22 14 25 16 1 33 24 48,0.6112325045934829 0.17494966606331103 0.14581200150472104 0.14195064259100496 0.13854280417620382 0.13700346592215426 0.1286806390971287 0.12485039827047671 0.12392729194064014 0.12051994554745939
9283,41 58 76 3 486 342 6 143 592 26,0.6173901796091766 0.48136257370445457 0.4014960293358138 0.2731705325899903 0.12214040188298889 0.10535854680535332 0.09962414453789352 0.09028973219655259 0.08030714979147974 0.06588899356122481
9285,8 44 16 25 3 52 19 72 75 67,0.364760398710725 0.15136447701129657 0.13926791939725505 0.10167264297998026 0.07039616576410776 0.06073656042960132 0.05215567602474047 0.04996699466942301 0.04960995334765122 0.04868511754877261
9286,6 7 88 14 51 106 26 72 202 84,0.10535972909030591 0.0901817480038315 0.0821142830576988 0.06657770233901351 0.06439993133327383 0.06426908140790823 0.06111245555983065 0.05760274440038529 0.05620015435333062 0.05521499147708986
9287,15 36 32 94 112 96 138 10 3 182,0.3201778893922897 0.26722628775351687 0.24695499942111915 0.2086120742495771 0.18806517525144115 0.17403023880088916 0.17068582225757112 0.16804098261028738 0.16361443626001648 0.1503223598396734
9289,112 18 54 10 15 68 30 137 36 59,0.1824306922530457 0.14291484242811708 0.11809549467604456 0.10934998323126885 0.10445450110280405 0.10358721044982522 0.10134912675897077 0.0995455169687236 0.09750236962450998 0.07655380497097328
9291,6 1 7 88 87 106 51 14 108 202,0.03546425399404405 0.03392139728382431 0.029477495476521988 0.021960191097230228 0.018138838061767488 0.017734948665961873 0.017580547236278485 0.015792102265853817 0.01507482281147328 0.014961103648120472
9293,7 11 17 28 15 27 47 9 50 42,0.19597782005786274 0.114271051567026 0.10028017775633548 0.0906955365641572 0.08410392236178324 0.07951100385376939 0.079342453124691 0.07540391026814816 0.07096684514558589 0.06978663716091257
9294,6 88 14 139 31 41 40 20 22 39,0.0038788339929827246 0.002549755002076562 0.0023968147902550213 0.0022752580797144777 0.002249087851928303 0.002166332222483098 0.0021510104033141647 0.002133205723542057 0.002106220559943445 0.0020831129849938758
9295,6 14 7 3 9 33 20 26 25 48,0.19282252004336273 0.12509232572319434 0.09705540987226488 0.09462075697502285 0.09113392741951767 0.08023260617859695 0.0802235726282097 0.06687099905846902 0.06597257100630413 0.06400526257785519
9296,7 6 2 88 87 14 51 106 11 90,0.048961272891669544 0.039393018187688304 0.026415356305762038 0.02564844886460944 0.022860440736280716 0.022023947731470782 0.021821623157565563 0.02117021666208371 0.019229268065358428 0.01827512138688546
9297,9 10 136 23 71 111 14 19 18 12,0.6389213699821645 0.45189570615583924 0.4282915775040289 0.3809292884354159 0.36501709735963966 0.3349053092393089 0.3234847722888917 0.3188155946996623 0.31855453914129794 0.29943913476754563
9298,112 18 30 10 15 87 68 51 137 36,0.15046281948423973 0.13723099282066126 0.1069420057382109 0.10147189803331153 0.09412496798181542 0.09127103146735609 0.08974564823578873 0.08842118415496494 0.0875558980319216 0.08211784501776735
9299,6 87 51 106 202 72 183 105 179 108,0.03958119813533165 0.024254385234453973 0.024050219549963614 0.023474582580003664 0.022535386642279952 0.0222346287176999 0.021301676707511763 0.020523644745857987 0.020456389311180774 0.02018455789195396
9300,11 17 28 5 27 47 50 42 37 1,0.11869536873943988 0.10494347387026749 0.09431586099950083 0.08399463014169123 0.082846423151584 0.08249309591258286 0.07364537061601784 0.07240009414423311 0.06873157145063623 0.062265099342895126
9302,22 24 170 95 74 14 115 60 77 83,0.8802652439763304 0.49821991669833415 0.4949713604452409 0.4460451549041441 0.4450683140343123 0.4297798076761348 0.42791929498791886 0.4010521641254582 0.3921880048896644 0.3775788266846108
9305,15 36 34 32 112 1 3 10 18 96,0.21440651848114528 0.17594930741366369 0.16832686618639053 0.15870883651531079 0.13646313151705822 0.13022420108400956 0.12013582976441588 0.11881181990105054 0.1104187713063364 0.1100217901341545
9306,39 76 20 8 19 45 65 26 80 95,0.8312556770657129 0.5734846011260482 0.4569237882034249 0.38388157410574375 0.33840576594296884 0.30146897999633987 0.29084228988840727 0.25568961318570793 0.24928856234046493 0.24630537630094185
9307,6 88 139 87 106 133 171 51 202 72,0.0058605763921133385 0.004504875991933194 0.004025541059197448 0.003464002385283971 0.003426101324128249 0.0033729531307453587 0.003348146135889579 0.003309114463116415 0.003139652767983827 0.0030277641663048684
9309,11 17 34 15 28 32 7 5 27 47,0.12245488678603922 0.10757220942161386 0.10566813642528723 0.09853082397573891 0.09732355946795195 0.09357160733660358 0.08651758931832348 0.08621172572707994 0.08527838025900226 0.08514034396047093
9310,7 22 20 33 6 26 14 65 19 73,0.2764921562959931 0.09922548477540813 0.09450237474757893 0.08270029000045763 0.07884431437587441 0.07096954804784376 0.06821946945626074 0.06766849240195476 0.06729803490504964 0.06533377344161195
9311,4 34 32 15 25 99 94 6 72 96,0.8956569963198574 0.24062742673096355 0.2168054147129819 0.21068374052766903 0.19484549964748293 0.19256098824682105 0.18471817907100802 0.1714041283700147 0.16769778240164096 0.15607718249343897
9313,139 133 171 146 261 7 165 254 347 350,0.11764748886099442 0.10324677268638673 0.10139197190077094 0.08782080255859846 0.08655066889579378 0.08557924001893877 0.08416859761907494 0.07898387175142149 0.07685355190488137 0.07561260804864342
9316,6 7 14 93 4 24 88 203 51 87,0.493629646338319 0.19498628685962419 0.1870021785841442 0.17903063619245146 0.17846849758452835 0.17701567045798056 0.16665697968021473 0.14451706409595216 0.1389746316258923 0.13654169892842083
9317,36 112 34 18 10 3 99 94 54 68,0.1982210894772065 0.19511632671490356 0.1735909999510104 0.15607473021586632 0.15500259897952506 0.1496446704242892 0.13864411020962458 0.13447467575113964 0.1288540928536353 0.12231981509943159
9318,22 48 19 9 45 80 95 170 17 112,0.4506638048646743 0.3481264147622416 0.31847533866534256 0.3054650555676749 0.30065814682162667 0.2685414585122999 0.2531744719239478 0.23826099696863043 0.2321048561607588 0.21790079232164627
9319,7 11 15 17 28 3 36 34 32 5,0.06529465581767943 0.020102679559988505 0.01994617645059668 0.017605940228490644 0.015928674221293182 0.015735113508174577 0.01527261278002085 0.01503718176735063 0.014478675507335167 0.014154288637667004
9321,34 6 32 36 96 138 3 182 93 208,0.28677556836928525 0.2853833507589321 0.24982921226363033 0.19164324244142208 0.18671639007116866 0.18409446649310426 0.17289656179249277 0.16211001504541478 0.16020053779395257 0.14743707394590025
9322,6 3 14 9 32 34 19 15 25 30,0.13425475800905168 0.10967966009765136 0.08514341166497756 0.07594457672225054 0.06839556683365404 0.05885509993294325 0.058316155711865665 0.05786333629768287 0.050105131436761256 0.04929353414408944
9323,139 133 171 6 34 88 146 261 165 15,0.04646542480481582 0.042026135424199654 0.04095516173577642 0.03940037762041266 0.03682859750026841 0.03630826753844341 0.03562354570754433 0.03413199637765926 0.03385291076603745 0.03209546483981385
9326,8 14 25 24 38 72 15 19 26 51,0.5699855189722346 0.3276260042983687 0.2760189685319246 0.2729290065510316 0.2597424392703332 0.2546265492138891 0.22490844628028586 0.2242871208157798 0.21320101813316505 0.20673043966675766
9327,6 7 38 14 19 24 9 93 46 203,0.3162670817289092 0.22135539488754277 0.18072037878569244 0.14532708888035936 0.12862425242906522 0.12753593238563715 0.11352910620454312 0.11340375875216425 0.08932658440026661 0.08790912535331598
9328,6 88 87 106 51 202 72 105 14 108,0.1461412154256931 0.11367688348784982 0.08930864205938739 0.08732330563762104 0.0850218066896764 0.07887487061503876 0.07583426904255354 0.07371010515556368 0.07370138317720429 0.07276576367486201
9329,11 17 28 9 22 5 27 47 50 42,0.05954898984551912 0.05235773950738034 0.047338892534735846 0.044846320080082935 0.04242674549803057 0.041659119187131465 0.041517873302086616 0.041413648349666696 0.03698742739903238 0.03685395054232015
9331,4 20 22 19 33 44 45 16 103 73,0.335230653346025 0.12623718012347074 0.1157995877241141 0.0959119744916707 0.09516898835708165 0.08641351868077268 0.08000190078437291 0.07461110357990496 0.07362260439380812 0.07202602378679296
9332,7 11 17 28 15 27 5 47 1 50,0.12991394348944105 0.1060861352464812 0.09384145505893848 0.08420408413336265 0.07477322140232948 0.07400851808803784 0.07384463458717762 0.07364524395128678 0.06923235953066682 0.06577145411926882
9333,7 6 11 88 17 87 28 51 106 14,0.06477704370776369 0.040411593994218474 0.03527598774750525 0.03180489227685527 0.03094783248846069 0.028870268757219045 0.028000231568972703 0.02748879746707953 0.025579539572388652 0.025558784644748915
9334,11 17 28 5 27 47 50 7 42 37,0.008426899751785049 0.007404268596384572 0.006698934111729 0.006048690770433729 0.005869288574791699 0.005860389643737854 0.005232079707931036 0.005161209062407334 0.00508122388040525 0.004929109659525523
9335,6 3 41 40 9 55 22 133 20 58,0.34046906248438313 0.307369374358128 0.28884141014240966 0.2866178906164941 0.27212232411294135 0.24071999516995 0.22951854235519004 0.2275946959178362 0.2274818502344312 0.2269180752523407
9337,4 11 17 34 28 32 2 27 47 99,0.4535971026953441 0.25643328204975846 0.22569175329030203 0.2116011677706999 0.20351844932027788 0.196909109702076 0.18792302106002587 0.17867198794254596 0.17802241938378432 0.16717960897466438
9339,22 20 48 33 65 19 45 103 73 80,0.06372190577605215 0.05709202441108682 0.047473690886950304 0.04633061497003995 0.04294641443790887 0.04248641123505918 0.04109297930981657 0.040204774342177424 0.03873682367069578 0.03720291525916661
9340,2 6 7 1 3 31 40 41 39 15,0.004675111571579177 0.0021236066195526927 0.0018400151109722025 0.0018124016088176067 0.0014664267973638536 0.0012860515147443473 0.0012345278002871918 0.001233979268251745 0.0011990754321466555 0.001126046979066196
9341,8 3 24 14 25 44 15 30 16 203,0.34697920799571497 0.27655048401764165 0.2493114726339304 0.23599432791434644 0.18672071975967394 0.18502853971115382 0.17967445818763975 0.17951926876520782 0.16846466133458582 0.16273324378947301
9342,8 22 19 44 33 45 16 25 24 103,0.3618370629341313 0.21271790908201096 0.18447720111855742 0.18269731697298544 0.1747885043050021 0.14791375954612324 0.1438447358189163 0.1366982680596591 0.1347042063007463 0.13439770651059493
9343,1 112 36 18 10 3 54 32 34 68,0.2640672450255774 0.17312930957658196 0.15502785152461346 0.1417674107080723 0.12647761203888436 0.12103078619869258 0.11689050963442477 0.10755991001964023 0.10357208612375285 0.1032144884813001
9344,22 20 19 11 33 4 48 9 17 60,0.18285832842996344 0.1714166154781348 0.14294549904423628 0.14122930864542585 0.13380644887512913 0.13358050963028273 0.1335438851647266 0.1274742597023004 0.12416050983007383 0.12229205572306297
9345,8 22 19 33 48 73 24 103 74 112,0.7147015889659987 0.31375649176605813 0.28875642291342146 0.28794652005316546 0.2786219133159217 0.20568929999522279 0.1977977244081108 0.19582158021311766 0.19365136205800437 0.17743382664479182
9347,8 22 19 2 14 16 25 66 65 60,0.4956437805484595 0.3351056592190743 0.29865525617081484 0.24403994596062228 0.23857060275382272 0.23329348676269282 0.22896681094947707 0.22584741072900696 0.2256542119996862 0.2144996572291989
9348,7 4 8 1 34 32 3 36 99 94,0.20372967232878061 0.1853418179806448 0.11390718323897808 0.08613991500878533 0.08292875380741042 0.07931853091570568 0.07595827960108407 0.07043155236684953 0.06555803404282437 0.06449109136791469
9352,7 3 112 22 18 15 31 41 40 20,0.006699415814396471 0.0014630291649625248 0.0013853295445700401 0.001307734614723218 0.0012868507064483074 0.0012679861023882327 0.0012223543165779999 0.0011787276490467056 0.0011725385873081074 0.001160444286295843
